gambar,contrast,correlation,energy,homogeneity,dissimilarity,asm,kondisi
27.6.jpg,1.1259730374259862,0.9997773486256861,0.09217389324617867,0.8620899479939561,0.3753577400434401,0.008496026596157941,Healty
12.3.jpg,18.85099630150243,0.9952161666102641,0.10116599293185348,0.8841147733830602,0.5954364196147408,0.010234558125887827,Healty
4.4.jpg,4.635125295513157,0.9992386153275152,0.18300042204193936,0.8580522201616818,0.5446107385530933,0.033489154467527926,Healty
10.1.jpg,5.294936848747872,0.9988660771313791,0.12191123336440561,0.8844567352780321,0.4514697422412627,0.014862348820430563,Healty
12.2.jpg,5.778704152211612,0.999239580264458,0.2611724934070267,0.8005940664527318,0.7592387560406556,0.06821107131244339,Healty
1.8.jpg,6.627774776886919,0.9981237068251421,0.11593204628995402,0.8691630702838469,0.5160245850422059,0.01344023935697604,Healty
20.7.jpg,24.73438260084629,0.9934949033909822,0.08855733590294806,0.8772728498996436,0.6556142077665351,0.007842401742227573,Healty
14.5.jpg,7.9366727637235455,0.9973164741488206,0.11494521497909413,0.8522378946397808,0.60869140625,0.013212402446590164,Healty
18.6.jpg,1.1740488581753734,0.9996816067292685,0.10271071671512884,0.8636214214531325,0.371114434468634,0.010549491328135447,Healty
14.6.jpg,4.89330047123016,0.9987604632497932,0.0900267264190874,0.7831500039646597,0.7272331762566138,0.00810481146973721,Healty
3.2.jpg,6.892311855332043,0.9992656094188875,0.46123966989298465,0.7923006111121352,0.8718683867796011,0.21274203308298945,Healty
26.4.jpg,3.535925827617583,0.9995386663043504,0.19459097935803443,0.8873492829260164,0.43515958485113565,0.03786564924751898,Healty
7.2.jpg,2.7982346154998137,0.9995217314227002,0.20246131387577307,0.8794834149182339,0.4337751011896954,0.040990583616304296,Healty
20.2.jpg,4.929199735449735,0.9993309074232098,0.30229269142023724,0.7496339601692638,0.8985201719576719,0.09138087128609076,Healty
24.3.jpg,10.396151103670636,0.9971757970087252,0.08758061675856224,0.8633121392111829,0.48509889632936504,0.007670364431810154,Healty
7.6.jpg,5.75391296709656,0.9984617637601277,0.16435102529345222,0.8858728753921694,0.46768404844576716,0.027011259515008972,Healty
12.1.jpg,4.522024702782704,0.9989607326992849,0.1503861869003713,0.8925400999930999,0.43748392687282267,0.022616005210433412,Healty
16.3.jpg,9.19816829943783,0.9976671013074045,0.10134326498325404,0.8862159168999089,0.40839172040343913,0.010270457357466045,Healty
7.7.jpg,15.634192666832606,0.9953695394666504,0.1059420269226444,0.889251270236444,0.5568082410086024,0.01122371306847831,Healty
5.3.jpg,18.424961605236764,0.9949728924768844,0.09756660153364143,0.8720166636679547,0.6258826664298085,0.009519241734824362,Healty
23.7.jpg,20.723710044400562,0.994123874410975,0.0870818034369674,0.8876739288738067,0.6217064935950203,0.007583240489834629,Healty
4.7.jpg,12.650519865610582,0.9962120131501451,0.09888068326098198,0.8735067633075054,0.5518967064677748,0.009777389522158644,Healty
20.1.jpg,18.792515087632275,0.9959226497364638,0.17298665232349078,0.8671585736580418,0.7523075810185184,0.02992438188208828,Healty
19.5.jpg,5.612262982697311,0.99845836263336,0.13978767853868604,0.8907506194693408,0.4395097864042775,0.019540595071235026,Healty
12.6.jpg,5.028726438492063,0.9986498855600577,0.11301333067967032,0.8344367356286811,0.583314732142857,0.01277201291131251,Healty
4.5.jpg,8.688685309193122,0.9988406015759684,0.10352465453241433,0.8627947914105332,0.54285404265873,0.010717354096055735,Healty
2.4.jpg,10.001320449355577,0.9980497852812054,0.13463274859469238,0.8721345130426573,0.6030477231156615,0.018125976994161644,Healty
25.8.jpg,4.257136984872411,0.9991872890541633,0.15680838217360912,0.8978966532194794,0.39446784909799415,0.024588868719904657,Healty
